"Year","Month","Site","Temperature","Site_initials","Climate profile","start_month","end_month","growth_season_length"
2020,3,"Anza Borrego HQ ",19.7428875448029,"AB","Hot variable",7,3,253
2020,3,"Bodega ",12.2298029793907,"B","Cold stable",3,7,112
2020,3,"Elliott ",17.6237455197133,"EC","Hot variable",8,3,205
2020,3,"Jepson ",12.7419007616487,"J","Hot stable",8,4,237
2020,3,"Pinyon Crest",13.7669752158684,"PF","Hot variable",7,3,221
2020,3,"Point Reyes ",11.3959240591398,"P","Cold stable",11,5,205
2020,3,"Quail Ridge ",13.440478046595,"QR","Hot variable",11,5,189
2020,3,"SNARL ",4.7768476702509,"S","Cold variable",3,7,128
2020,4,"Bodega ",14.1269293981481,"B","Cold stable",3,7,112
2020,4,"Jepson ",17.11346875,"J","Hot stable",8,4,237
2020,4,"Point Reyes ",13.5781655092593,"P","Cold stable",11,5,205
2020,4,"Quail Ridge ",18.0567210648148,"QR","Hot variable",11,5,189
2020,4,"SNARL ",9.72789131944444,"S","Cold variable",3,7,128
2020,5,"Bodega ",16.2475884856631,"B","Cold stable",3,7,112
2020,5,"Point Reyes ",16.2667842741935,"P","Cold stable",11,5,205
2020,5,"Quail Ridge ",24.4458266129032,"QR","Hot variable",11,5,189
2020,5,"SNARL ",17.2587582885305,"S","Cold variable",3,7,128
2020,6,"Bodega ",17.9819689958353,"B","Cold stable",3,7,112
2020,6,"SNARL ",22.481562962963,"S","Cold variable",3,7,128
2020,7,"Anza Borrego HQ ",40.5640524193548,"AB","Hot variable",7,3,253
2020,7,"Bodega ",18.6131709229391,"B","Cold stable",3,7,112
2020,7,"James ",27.4330253136201,"SJ","Cold variable",7,2,205
2020,7,"Pinyon Crest",37.9675242690737,"PF","Hot variable",7,3,221
2020,7,"SNARL ",25.5602766577061,"S","Cold variable",3,7,128
2020,8,"Anza Borrego HQ ",42.5244700202111,"AB","Hot variable",7,3,253
2020,8,"Deep Canyon ",40.9977363351254,"DC","Hot variable",8,1,141
2020,8,"Elliott ",33.7746180555556,"EC","Hot variable",8,3,205
2020,8,"James ",25.4687544802867,"SJ","Cold variable",7,2,205
2020,8,"Jepson ",29.8395217293907,"J","Hot stable",8,4,237
2020,8,"Pinyon Crest",37.9326530203862,"PF","Hot variable",7,3,221
2020,9,"Anza Borrego HQ ",39.0679833294744,"AB","Hot variable",7,3,253
2020,9,"Deep Canyon ",37.7122037037037,"DC","Hot variable",8,1,141
2020,9,"Elliott ",31.1597604166667,"EC","Hot variable",8,3,205
2020,9,"James ",21.0908145741471,"SJ","Cold variable",7,2,205
2020,9,"Jepson ",26.8092997685185,"J","Hot stable",8,4,237
2020,9,"McLaughlin ",27.0269074074074,"M","Hot stable",9,2,157
2020,9,"Pinyon Crest",35.1500126557819,"PF","Hot variable",7,3,221
2020,10,"Anza Borrego HQ ",33.6269679659498,"AB","Hot variable",7,3,253
2020,10,"Deep Canyon ",31.5954450402145,"DC","Hot variable",8,1,141
2020,10,"Elliott ",28.6139896953405,"EC","Hot variable",8,3,205
2020,10,"James ",13.1813733198925,"SJ","Cold variable",7,2,205
2020,10,"Jepson ",22.5769881272401,"J","Hot stable",8,4,237
2020,10,"McLaughlin ",23.186414164052,"M","Hot stable",9,2,157
2020,10,"Pinyon Crest",29.5159127569832,"PF","Hot variable",7,3,221
2020,11,"Anza Borrego HQ ",23.4010704091342,"AB","Hot variable",7,3,253
2020,11,"Deep Canyon ",21.755537037037,"DC","Hot variable",8,1,141
2020,11,"Elliott ",20.3725831046051,"EC","Hot variable",8,3,205
2020,11,"James ",3.57735665645216,"SJ","Cold variable",7,2,205
2020,11,"Jepson ",14.5050775462963,"J","Hot stable",8,4,237
2020,11,"McLaughlin ",14.1076679365079,"M","Hot stable",9,2,157
2020,11,"Pinyon Crest",19.1744379721887,"PF","Hot variable",7,3,221
2020,11,"Point Reyes ",10.9827594907407,"P","Cold stable",11,5,205
2020,11,"Quail Ridge ",16.4431650462963,"QR","Hot variable",11,5,189
2020,12,"Anza Borrego HQ ",17.3221830197133,"AB","Hot variable",7,3,253
2020,12,"Deep Canyon ",16.0683355734767,"DC","Hot variable",8,1,141
2020,12,"Elliott ",17.2632157258065,"EC","Hot variable",8,3,205
2020,12,"James ",-0.0981201836917563,"SJ","Cold variable",7,2,205
2020,12,"Jepson ",10.438103046595,"J","Hot stable",8,4,237
2020,12,"McLaughlin ",10.0740637320789,"M","Hot stable",9,2,157
2020,12,"Pinyon Crest",13.0510625471705,"PF","Hot variable",7,3,221
2020,12,"Point Reyes ",9.04177430555556,"P","Cold stable",11,5,205
2020,12,"Quail Ridge ",11.9122897625448,"QR","Hot variable",11,5,189
2021,1,"Anza Borrego HQ ",17.0937616487455,"AB","Hot variable",7,3,253
2021,1,"Deep Canyon ",15.7804864471326,"DC","Hot variable",8,1,141
2021,1,"Elliott ",16.1852657930108,"EC","Hot variable",8,3,205
2021,1,"James ",0.151264336917563,"SJ","Cold variable",7,2,205
2021,1,"Jepson ",10.110574484767,"J","Hot stable",8,4,237
2021,1,"McLaughlin ",9.30367618727599,"M","Hot stable",9,2,157
2021,1,"Pinyon Crest",11.8311638156345,"PF","Hot variable",7,3,221
2021,1,"Point Reyes ",9.28059890232975,"P","Cold stable",11,5,205
2021,1,"Quail Ridge ",11.1081041666667,"QR","Hot variable",11,5,189
2021,2,"Anza Borrego HQ ",20.4202864583333,"AB","Hot variable",7,3,253
2021,2,"Elliott ",17.3506398809524,"EC","Hot variable",8,3,205
2021,2,"James ",0.328081845238095,"SJ","Cold variable",7,2,205
2021,2,"Jepson ",11.0439880952381,"J","Hot stable",8,4,237
2021,2,"McLaughlin ",10.5951173115079,"M","Hot stable",9,2,157
2021,2,"Pinyon Crest",16.1237040770609,"PF","Hot variable",7,3,221
2021,2,"Point Reyes ",9.52829141865079,"P","Cold stable",11,5,205
2021,2,"Quail Ridge ",12.8284412202381,"QR","Hot variable",11,5,189
2021,3,"Anza Borrego HQ ",22.2149283154122,"AB","Hot variable",7,3,253
2021,3,"Bodega ",10.1734305555556,"B","Cold stable",3,7,112
2021,3,"Elliott ",18.0817249103943,"EC","Hot variable",8,3,205
2021,3,"Jepson ",12.0080253136201,"J","Hot stable",8,4,237
2021,3,"Pinyon Crest",15.6669752158684,"PF","Hot variable",7,3,221
2021,3,"Point Reyes ",10.0789187948029,"P","Cold stable",11,5,205
2021,3,"Quail Ridge ",13.6291319444444,"QR","Hot variable",11,5,189
2021,3,"SNARL ",1.90508882168459,"S","Cold variable",3,7,128
2021,3,"WhiteMt Barcroft ",-4.80931440412186,"W","Cold variable",3,6,112
2021,4,"Bodega ",12.7741805555556,"B","Cold stable",3,7,112
2021,4,"Jepson ",17.5637962962963,"J","Hot stable",8,4,237
2021,4,"Point Reyes ",12.2493055555556,"P","Cold stable",11,5,205
2021,4,"Quail Ridge ",22.5723819444444,"QR","Hot variable",11,5,189
2021,4,"SNARL ",11.2512001157407,"S","Cold variable",3,7,128
2021,4,"WhiteMt Barcroft ",3.609290625,"W","Cold variable",3,6,112
2021,5,"Bodega ",16.3665400985663,"B","Cold stable",3,7,112
2021,5,"Point Reyes ",14.1573398297491,"P","Cold stable",11,5,205
2021,5,"Quail Ridge ",30.0989829749104,"QR","Hot variable",11,5,189
2021,5,"SNARL ",16.8087597446237,"S","Cold variable",3,7,128
2021,5,"WhiteMt Barcroft ",7.98543548387097,"W","Cold variable",3,6,112
2021,6,"Bodega ",19.3523078703704,"B","Cold stable",3,7,112
2021,6,"SNARL ",23.5017542824074,"S","Cold variable",3,7,128
2021,6,"Valentine ",14.5479479166667,"V","Cold stable",6,8,64
2021,6,"WhiteMt Barcroft ",14.4564378472222,"W","Cold variable",3,6,112
2021,7,"Anza Borrego HQ ",42.6810741487455,"AB","Hot variable",7,3,253
2021,7,"Bodega ",19.6575257616487,"B","Cold stable",3,7,112
2021,7,"James ",28.2665557795699,"SJ","Cold variable",7,2,205
2021,7,"Pinyon Crest",38.1675242690737,"PF","Hot variable",7,3,221
2021,7,"SNARL ",24.1110842293907,"S","Cold variable",3,7,128
2021,7,"Valentine ",17.0448835125448,"V","Cold stable",6,8,64
2021,8,"Anza Borrego HQ ",40.4234128584229,"AB","Hot variable",7,3,253
2021,8,"Deep Canyon ",38.7600459229391,"DC","Hot variable",8,1,141
2021,8,"Elliott ",31.6991722670251,"EC","Hot variable",8,3,205
2021,8,"James ",23.9667814293166,"SJ","Cold variable",7,2,205
2021,8,"Jepson ",27.35885640681,"J","Hot stable",8,4,237
2021,8,"Pinyon Crest",36.2326530203862,"PF","Hot variable",7,3,221
2021,8,"Valentine ",15.5837253584229,"V","Cold stable",6,8,64
2021,9,"Anza Borrego HQ ",38.0426423611111,"AB","Hot variable",7,3,253
2021,9,"Deep Canyon ",36.7526076388889,"DC","Hot variable",8,1,141
2021,9,"Elliott ",30.2716585648148,"EC","Hot variable",8,3,205
2021,9,"James ",18.3056047453704,"SJ","Cold variable",7,2,205
2021,9,"Jepson ",26.0699826388889,"J","Hot stable",8,4,237
2021,9,"McLaughlin ",27.1311157407407,"M","Hot stable",9,2,157
2021,9,"Pinyon Crest",32.6500126557819,"PF","Hot variable",7,3,221
2021,10,"Anza Borrego HQ ",28.7831238799283,"AB","Hot variable",7,3,253
2021,10,"Deep Canyon ",27.3192853942652,"DC","Hot variable",8,1,141
2021,10,"Elliott ",23.5063250448029,"EC","Hot variable",8,3,205
2021,10,"James ",7.19842170698925,"SJ","Cold variable",7,2,205
2021,10,"Jepson ",19.7511178315412,"J","Hot stable",8,4,237
2021,10,"McLaughlin ",18.7042271505376,"M","Hot stable",9,2,157
2021,10,"Pinyon Crest",22.9159127569832,"PF","Hot variable",7,3,221
2021,11,"Anza Borrego HQ ",25.0662800925926,"AB","Hot variable",7,3,253
2021,11,"Deep Canyon ",24.1249189814815,"DC","Hot variable",8,1,141
2021,11,"Elliott ",22.1374130069594,"EC","Hot variable",8,3,205
2021,11,"James ",3.42708414351852,"SJ","Cold variable",7,2,205
2021,11,"Jepson ",14.1174583333333,"J","Hot stable",8,4,237
2021,11,"McLaughlin ",13.3352083333333,"M","Hot stable",9,2,157
2021,11,"Pinyon Crest",22.8744379721887,"PF","Hot variable",7,3,221
2021,11,"Point Reyes ",12.5816550925926,"P","Cold stable",11,5,205
2021,11,"Quail Ridge ",14.6580277777778,"QR","Hot variable",11,5,189
2021,12,"Anza Borrego HQ ",16.5191133512545,"AB","Hot variable",7,3,253
2021,12,"Deep Canyon ",15.7663378136201,"DC","Hot variable",8,1,141
2021,12,"Elliott ",14.7717652329749,"EC","Hot variable",8,3,205
2021,12,"James ",0.716056003584229,"SJ","Cold variable",7,2,205
2021,12,"Jepson ",9.90706586021505,"J","Hot stable",8,4,237
2021,12,"McLaughlin ",8.65320956541219,"M","Hot stable",9,2,157
2021,12,"Pinyon Crest",11.1510625471705,"PF","Hot variable",7,3,221
2021,12,"Point Reyes ",10.2252848342294,"P","Cold stable",11,5,205
2021,12,"Quail Ridge ",10.6446146953405,"QR","Hot variable",11,5,189
2022,1,"Anza Borrego HQ ",16.3250064964158,"AB","Hot variable",7,3,253
2022,1,"Deep Canyon ",15.8750348342294,"DC","Hot variable",8,1,141
2022,1,"Elliott ",15.8631373207885,"EC","Hot variable",8,3,205
2022,1,"James ",-0.20525582437276,"SJ","Cold variable",7,2,205
2022,1,"Jepson ",10.0423006513926,"J","Hot stable",8,4,237
2022,1,"McLaughlin ",9.34324193548387,"M","Hot stable",9,2,157
2022,1,"Pinyon Crest",13.2811638156345,"PF","Hot variable",7,3,221
2022,1,"Point Reyes ",9.43014908154122,"P","Cold stable",11,5,205
2022,1,"Quail Ridge ",10.4761001344086,"QR","Hot variable",11,5,189
2022,2,"Anza Borrego HQ ",18.4407007688492,"AB","Hot variable",7,3,253
2022,2,"Elliott ",18.0213498263889,"EC","Hot variable",8,3,205
2022,2,"James ",0.329488103568929,"SJ","Cold variable",7,2,205
2022,2,"Jepson ",11.1150203676105,"J","Hot stable",8,4,237
2022,2,"McLaughlin ",11.546466889881,"M","Hot stable",9,2,157
2022,2,"Pinyon Crest",15.2237040770609,"PF","Hot variable",7,3,221
2022,2,"Point Reyes ",9.15252591765873,"P","Cold stable",11,5,205
2022,2,"Quail Ridge ",11.516318328373,"QR","Hot variable",11,5,189
2022,3,"Anza Borrego HQ ",23.8934363799283,"AB","Hot variable",7,3,253
2022,3,"Bodega ",11.4380396505376,"B","Cold stable",3,7,112
2022,3,"Elliott ",20.5096628584229,"EC","Hot variable",8,3,205
2022,3,"Jepson ",14.4179269396064,"J","Hot stable",8,4,237
2022,3,"Pinyon Crest",19.1669752158684,"PF","Hot variable",7,3,221
2022,3,"Point Reyes ",10.2597703853047,"P","Cold stable",11,5,205
2022,3,"Quail Ridge ",14.1307336469534,"QR","Hot variable",11,5,189
2022,3,"SNARL ",4.41689034498208,"S","Cold variable",3,7,128
2022,3,"WhiteMt Barcroft ",-3.18850896057348,"W","Cold variable",3,6,112
2022,4,"Bodega ",13.1328304398148,"B","Cold stable",3,7,112
2022,4,"Jepson ",18.7926497214485,"J","Hot stable",8,4,237
2022,4,"Point Reyes ",11.1485632586368,"P","Cold stable",11,5,205
2022,4,"Quail Ridge ",18.7589490740741,"QR","Hot variable",11,5,189
2022,4,"SNARL ",11.1817347222222,"S","Cold variable",3,7,128
2022,4,"WhiteMt Barcroft ",0.793970601851852,"W","Cold variable",3,6,112
2022,5,"Bodega ",15.3007903008532,"B","Cold stable",3,7,112
2022,5,"Point Reyes ",12.2623317919075,"P","Cold stable",11,5,205
2022,5,"Quail Ridge ",25.9490826612903,"QR","Hot variable",11,5,189
2022,5,"SNARL ",16.5704420922939,"S","Cold variable",3,7,128
2022,5,"WhiteMt Barcroft ",7.90811715949821,"W","Cold variable",3,6,112
2022,5,"Yosemite Mariposa Grove ",14.0437059811828,"Y","Cold stable",5,9,144
2022,6,"Bodega ",17.632349537037,"B","Cold stable",3,7,112
2022,6,"SNARL ",22.8468684027778,"S","Cold variable",3,7,128
2022,6,"Valentine ",13.1645798611111,"V","Cold stable",6,8,64
2022,6,"WhiteMt Barcroft ",13.0544604166667,"W","Cold variable",3,6,112
2022,6,"Yosemite Mariposa Grove ",18.6817233796296,"Y","Cold stable",5,9,144
2022,7,"Anza Borrego HQ ",41.5498868727599,"AB","Hot variable",7,3,253
2022,7,"Bodega ",18.3041913082437,"B","Cold stable",3,7,112
2022,7,"James ",26.4317540322581,"SJ","Cold variable",7,2,205
2022,7,"Pinyon Crest",37.6175242690737,"PF","Hot variable",7,3,221
2022,7,"SNARL ",25.4768268369176,"S","Cold variable",3,7,128
2022,7,"Valentine ",16.1617450716846,"V","Cold stable",6,8,64
2022,7,"Yosemite Mariposa Grove ",22.1264280913978,"Y","Cold stable",5,9,144
2022,8,"Anza Borrego HQ ",41.4451825716846,"AB","Hot variable",7,3,253
2022,8,"Deep Canyon ",39.2925100806452,"DC","Hot variable",8,1,141
2022,8,"Elliott ",33.5796594982079,"EC","Hot variable",8,3,205
2022,8,"James ",23.4385595878136,"SJ","Cold variable",7,2,205
2022,8,"Jepson ",28.36974393531,"J","Hot stable",8,4,237
2022,8,"Pinyon Crest",35.8326530203862,"PF","Hot variable",7,3,221
2022,8,"Valentine ",16.4449316756272,"V","Cold stable",6,8,64
2022,8,"Yosemite Mariposa Grove ",22.8271303763441,"Y","Cold stable",5,9,144
2022,9,"Anza Borrego HQ ",35.2020231481482,"AB","Hot variable",7,3,253
2022,9,"Deep Canyon ",34.6530613425926,"DC","Hot variable",8,1,141
2022,9,"Elliott ",31.0931666666667,"EC","Hot variable",8,3,205
2022,9,"James ",17.4285856481481,"SJ","Cold variable",7,2,205
2022,9,"Jepson ",26.0310608170845,"J","Hot stable",8,4,237
2022,9,"McLaughlin ",27.388650462963,"M","Hot stable",9,2,157
2022,9,"Pinyon Crest",31.6000126557819,"PF","Hot variable",7,3,221
2022,9,"Yosemite Mariposa Grove ",18.2743121527778,"Y","Cold stable",5,9,144
2022,10,"Anza Borrego HQ ",28.9684789426523,"AB","Hot variable",7,3,253
2022,10,"Deep Canyon ",29.0494310035842,"DC","Hot variable",8,1,141
2022,10,"Elliott ",25.7591285842294,"EC","Hot variable",8,3,205
2022,10,"James ",11.0086973536667,"SJ","Cold variable",7,2,205
2022,10,"Jepson ",20.973597972973,"J","Hot stable",8,4,237
2022,10,"McLaughlin ",22.0289135304659,"M","Hot stable",9,2,157
2022,10,"Pinyon Crest",25.8159127569832,"PF","Hot variable",7,3,221
2022,11,"Anza Borrego HQ ",18.9536840277778,"AB","Hot variable",7,3,253
2022,11,"Deep Canyon ",19.0653981481481,"DC","Hot variable",8,1,141
2022,11,"Elliott ",17.9414211257818,"EC","Hot variable",8,3,205
2022,11,"James ",1.86280648148148,"SJ","Cold variable",7,2,205
2022,11,"Jepson ",11.4216062412342,"J","Hot stable",8,4,237
2022,11,"McLaughlin ",12.1301034722222,"M","Hot stable",9,2,157
2022,11,"Pinyon Crest",15.3744379721887,"PF","Hot variable",7,3,221
2022,11,"Point Reyes ",9.7040132629108,"P","Cold stable",11,5,205
2022,11,"Quail Ridge ",13.9997997685185,"QR","Hot variable",11,5,189
2022,12,"Anza Borrego HQ ",15.5684016577061,"AB","Hot variable",7,3,253
2022,12,"Deep Canyon ",15.2859005376344,"DC","Hot variable",8,1,141
2022,12,"Elliott ",15.0546348566308,"EC","Hot variable",8,3,205
2022,12,"James ",0.273483198924731,"SJ","Cold variable",7,2,205
2022,12,"Jepson ",8.60560314764493,"J","Hot stable",8,4,237
2022,12,"McLaughlin ",8.60978830645161,"M","Hot stable",9,2,157
2022,12,"Pinyon Crest",11.2510625471705,"PF","Hot variable",7,3,221
2022,12,"Point Reyes ",8.61098630136986,"P","Cold stable",11,5,205
2022,12,"Quail Ridge ",9.78930757168459,"QR","Hot variable",11,5,189
